"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VALBHTQE","journalArticle","2017","McKenzie, Brittney A.; Grover, William H.","A microfluidic thermometer: Precise temperature measurements in microliter- and nanoliter-scale volumes","PLOS ONE","","1932-6203","10.1371/journal.pone.0189430","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0189430","Measuring the temperature of a sample is a fundamental need in many biological and chemical processes. When the volume of the sample is on the microliter or nanoliter scale (e.g., cells, microorganisms, precious samples, or samples in microfluidic devices), accurate measurement of the sample temperature becomes challenging. In this work, we demonstrate a technique for accurately determining the temperature of microliter volumes using a simple 3D-printed microfluidic chip. We accomplish this by first filling “microfluidic thermometer” channels on the chip with substances with precisely known freezing/melting points. We then use a thermoelectric cooler to create a stable and linear temperature gradient along these channels within a measurement region on the chip. A custom software tool (available as online Supporting Information) is then used to find the locations of solid-liquid interfaces in the thermometer channels; these locations have known temperatures equal to the freezing/melting points of the substances in the channels. The software then uses the locations of these interfaces to calculate the temperature at any desired point within the measurement region. Using this approach, the temperature of any microliter-scale on-chip sample can be measured with an uncertainty of about a quarter of a degree Celsius. As a proof-of-concept, we use this technique to measure the unknown freezing point of a 50 microliter volume of solution and demonstrate its feasibility on a 400 nanoliter sample. Additionally, this technique can be used to measure the temperature of any on-chip sample, not just near-zero-Celsius freezing points. We demonstrate this by using an oil that solidifies near room temperature (coconut oil) in a microfluidic thermometer to measure on-chip temperatures well above zero Celsius. By providing a low-cost and simple way to accurately measure temperatures in small volumes, this technique should find applications in both research and educational laboratories.","2017-12-28","2019-09-03 16:48:36","2019-09-03 16:48:36","2019-09-03 16:48:36","e0189430","","12","12","","PLOS ONE","A microfluidic thermometer","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/AI2BVLYB/McKenzie and Grover - 2017 - A microfluidic thermometer Precise temperature me.pdf; /home/andre/Zotero/storage/RFLA8AET/article.html","","","3D printing; Microfluidics; Thermometers; Isotherms; Liquids; Sodium chloride; Temperature gradients; Vegetable oils","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VDK4P7HZ","journalArticle","2018","Portnova, Alexandra A.; Mukherjee, Gaurav; Peters, Keshia M.; Yamane, Ann; Steele, Katherine M.","Design of a 3D-printed, open-source wrist-driven orthosis for individuals with spinal cord injury","PLOS ONE","","1932-6203","10.1371/journal.pone.0193106","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0193106","Assistive technology, such as wrist-driven orthoses (WDOs), can be used by individuals with spinal cord injury to improve hand function. A lack of innovation and challenges in obtaining WDOs have limited their use. These orthoses can be heavy and uncomfortable for users and also time-consuming for orthotists to fabricate. The goal of this research was to design a WDO with user (N = 3) and orthotist (N = 6) feedback to improve the accessibility, customizability, and function of WDOs by harnessing advancements in 3D-printing. The 3D-printed WDO reduced hands-on assembly time to approximately 1.5 hours and the material costs to $15 compared to current fabrication methods. Varying improvements in users' hand function were observed during functional tests, such as the Jebsen Taylor Hand Function Test. For example, one participant's ability on the small object task improved by 29 seconds with the WDO, while another participant took 25 seconds longer to complete this task with the WDO. Two users had a significant increase in grasp strength with the WDO (13–122% increase), while the other participant was able to perform a pinching grasp for the first time. The WDO designs are available open-source to increase accessibility and encourage future innovation.","2018-02-22","2019-09-03 16:45:29","2019-09-03 16:45:29","2019-09-03 16:45:29","e0193106","","2","13","","PLOS ONE","","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/N5BMC48L/Portnova et al. - 2018 - Design of a 3D-printed, open-source wrist-driven o.pdf; /home/andre/Zotero/storage/RQJBVTLI/article.html","","","3D printing; Manufacturing processes; Hands; Assistive technologies; Orthotics; Prosthetics; Thumbs; Wrist","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DLZ3U6S4","journalArticle","2015","","StimDuino: An Arduino-based electrophysiological stimulus isolator","Journal of Neuroscience Methods","","0165-0270","10.1016/j.jneumeth.2015.01.016","https://www.sciencedirect.com/science/article/pii/S0165027015000175","Electrical stimulus isolator is a widely used device in electrophysiology. The timing of the stimulus application is usually automated and controlled …","2015-03-30","2019-09-03 16:45:15","2019-12-02 10:31:10","2019-09-03 16:45:15","8-17","","","243","","","StimDuino","","","","","","","en","","","","","www.sciencedirect.com","","","","/home/andre/Zotero/storage/A9UVSPSA/S0165027015000175.html; /home/andre/Zotero/storage/SEGD385M/S0165027015000175.html","","","Arduino; Electrical stimulation; Brain slice; Electrophysiology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QFGG34SX","journalArticle","2018","Milanovic, Jovana Z.; Milanovic, Predrag; Kragic, Rastislav; Kostic, Mirjana","""Do-It-Yourself"" reliable pH-stat device by using open-source software, inexpensive hardware and available laboratory equipment","PLOS ONE","","1932-6203","10.1371/journal.pone.0193744","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0193744","In this paper, we present the construction of a reliable and inexpensive pH stat device, by using open-source “OpenPhControl” software, inexpensive hardware (a peristaltic and a syringe pump, Arduino, a step motor…), readily available laboratory devices: a pH meter, a computer, a webcam, and some 3D printed parts. We provide a methodology for the design, development and test results of each part of the device, as well as of the entire system. In addition to dosing reagents by means of a low-cost peristaltic pump, we also present carefully controlled dosing of reagents by an open-source syringe pump. The upgrading of the basic open-source syringe pump is given in terms of pump control and application of a larger syringe. In addition to the basic functions of pH stat, i.e. pH value measurement and maintenance, an improvement allowing the device to be used for potentiometric titration has been made as well. We have demonstrated the device’s utility when applied for cellulose fibers oxidation with 2,2,6,6-tetramethylpiperidine-1-oxyl radical, i.e. for TEMPO-mediated oxidation. In support of this, we present the results obtained for the oxidation kinetics, the consumption of added reagent and experimental repeatability. Considering that the open-source scientific tools are available to everyone, and that researchers can construct and adjust the device according to their needs, as well as, that the total cost of the open-source pH stat device, excluding the existing laboratory equipment (pH meter, computer and glossary) was less than 150 EUR, we believe that, at a small fraction of the cost of available commercial offers, our open-source pH stat can significantly improve experimental work where the use of pH stat is necessary.","2018-03-06","2019-09-03 16:44:56","2019-09-03 16:44:56","2019-09-03 16:44:56","e0193744","","3","13","","PLOS ONE","","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/BCMUGPLH/Milanovic et al. - 2018 - Do-It-Yourself reliable pH-stat device by using .pdf; /home/andre/Zotero/storage/VSAST9ZR/article.html","","","Computer hardware; Open source software; Open source hardware; Graphical user interface; Computer software; Cellulose; Laboratory equipment; Oxidation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K56WDG8G","journalArticle","2018","Pavlosky, Alexander; Glauche, Jennifer; Chambers, Spencer; Al-Alawi, Mahmoud; Yanev, Kliment; Loubani, Tarek","Validation of an effective, low cost, Free/open access 3D-printed stethoscope","PLOS ONE","","1932-6203","10.1371/journal.pone.0193087","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0193087","The modern acoustic stethoscope is a useful clinical tool used to detect subtle, pathological changes in cardiac, pulmonary and vascular sounds. Currently, brand-name stethoscopes are expensive despite limited innovations in design or fabrication in recent decades. Consequently, the high cost of high quality, brand name models serves as a barrier to clinicians practicing in various settings, especially in low- and middle-income countries. In this publication, we describe the design and validation of a low-cost open-access (Free/Libre) 3D-printed stethoscope which is comparable to the Littmann Cardiology III for use in low-access clinics.","2018-03-14","2019-09-03 16:44:45","2019-09-03 16:44:45","2019-09-03 16:44:45","e0193087","","3","13","","PLOS ONE","","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/7A9U6V8V/Pavlosky et al. - 2018 - Validation of an effective, low cost, Freeopen ac.pdf; /home/andre/Zotero/storage/U33KWV4C/article.html","","","3D printing; Ears; Medical devices and equipment; Prosthetics; Acoustics; Cardiology; Silicones; Thoracic diaphragm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2NBU2JZ9","journalArticle","2018","Lu, Qiang; Liu, Guanghui; Xiao, Chuanli; Hu, Chuanzhen; Zhang, Shiwu; Xu, Ronald X.; Chu, Kaiqin; Xu, Qianming; Smith, Zachary J.","A modular, open-source, slide-scanning microscope for diagnostic applications in resource-constrained settings","PLOS ONE","","1932-6203","10.1371/journal.pone.0194063","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0194063","In this paper we report the development of a cost-effective, modular, open source, and fully automated slide-scanning microscope, composed entirely of easily available off-the-shelf parts, and capable of bright field and fluorescence modes. The automated X-Y stage is composed of two low-cost micrometer stages coupled to stepper motors operated in open-loop mode. The microscope is composed of a low-cost CMOS sensor and low-cost board lenses placed in a 4f configuration. The system has approximately 1 micron resolution, limited by the f/# of available board lenses. The microscope is compact, measuring just 25×25×30 cm, and has an absolute positioning accuracy of ±1 μm in the X and Y directions. A Z-stage enables autofocusing and imaging over large fields of view even on non-planar samples, and custom software enables automatic determination of sample boundaries and image mosaicking. We demonstrate the utility of our device through imaging of fluorescent- and transmission-dye stained blood and fecal smears containing human and animal parasites, as well as several prepared tissue samples. These results demonstrate image quality comparable to high-end commercial microscopes at a cost of less than US$400 for a bright-field system, with an extra US$100 needed for the fluorescence module.","2018-03-15","2019-09-03 16:44:38","2019-09-03 16:44:38","2019-09-03 16:44:38","e0194063","","3","13","","PLOS ONE","","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/ZI46EXU3/Lu et al. - 2018 - A modular, open-source, slide-scanning microscope .pdf; /home/andre/Zotero/storage/X68QYXG5/article.html","","","Optical lenses; Bright field microscopy; Fluorescence microscopy; Fluorescence imaging; Bright field imaging; Parasitic diseases; Trypanosoma; Veterinary parasitology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z98TL6DK","journalArticle","2018","Nandy, Krishanu; Collinson, David W.; Scheftic, Charlie M.; Brinson, L. Catherine","Open-source micro-tensile testers via additive manufacturing for the mechanical characterization of thin films and papers","PLOS ONE","","1932-6203","10.1371/journal.pone.0197999","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0197999","The cost of specialized scientific equipment can be high and with limited funding resources, researchers and students are often unable to access or purchase the ideal equipment for their projects. In the fields of materials science and mechanical engineering, fundamental equipment such as tensile testing devices can cost tens to hundreds of thousands of dollars. While a research lab often has access to a large-scale testing machine suitable for conventional samples, loading devices for meso- and micro-scale samples for in-situ testing with the myriad of microscopy tools are often hard to source and cost prohibitive. Open-source software has allowed for great strides in the reduction of costs associated with software development and open-source hardware and additive manufacturing have the potential to similarly reduce the costs of scientific equipment and increase the accessibility of scientific research. To investigate the feasibility of open-source hardware, a micro-tensile tester was designed with a freely accessible computer-aided design package and manufactured with a desktop 3D-printer and off-the-shelf components. To our knowledge this is one of the first demonstrations of a tensile tester with additively manufactured components for scientific research. The capabilities of the tensile tester were demonstrated by investigating the mechanical properties of Graphene Oxide (GO) paper and thin films. A 3D printed tensile tester was successfully used in conjunction with an atomic force microscope to provide one of the first quantitative measurements of GO thin film buckling under compression. The tensile tester was also used in conjunction with an atomic force microscope to observe the change in surface topology of a GO paper in response to increasing tensile strain. No significant change in surface topology was observed in contrast to prior hypotheses from the literature. Based on this result obtained with the new open source tensile stage we propose an alternative hypothesis we term ‘superlamellae consolidation’ to explain the initial deformation of GO paper. The additively manufactured tensile tester tested represents cost savings of >99% compared to commercial solutions in its class and offers simple customization. However, continued development is needed for the tensile tester presented here to approach the technical specifications achievable with commercial solutions.","2018-05-29","2019-09-03 15:56:39","2019-12-02 10:33:43","2019-09-03 15:56:39","e0197999","","5","13","","PLOS ONE","","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/3JYHZNHD/Nandy et al. - 2018 - Open-source micro-tensile testers via additive man.pdf; /home/andre/Zotero/storage/VT89KJJ9/Nandy et al. - 2018 - Open-source micro-tensile testers via additive man.pdf; /home/andre/Zotero/storage/9AQH5EHV/article.html; /home/andre/Zotero/storage/XLAZ4LSY/article.html","","","Open source hardware; 3D printing; Equipment; Scanning electron microscopy; Deformation; Atomic force microscopy; Buckling; Thin films","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RSLQIEG8","journalArticle","2018","Hietanen, Iiro; Heikkinen, Ismo T. S.; Savin, Hele; Pearce, Joshua M.","Approaches to open source 3-D printable probe positioners and micromanipulators for probe stations","HardwareX","","2468-0672","10.1016/j.ohx.2018.e00042","http://www.sciencedirect.com/science/article/pii/S2468067218300415","Three types of highly-customizable open source probe positioning systems are evaluated: (a) mostly 3-D printed, (b) partially printed using OpenBeam kinematic constraints, and (c) a 3-level stack of low-cost commercial single axis micropositioners and some printed parts. All systems use digital distributed manufacturing to enable bespoke features, which can be fabricated with RepRap-class 3-D printer and easily accessible components. They are all flexible in material choice for custom components. The micropositioners can be set up for left-right use and flat or recessed configurations using either mechanical or magnetic mounting. All systems use a manual probe holder that can be customized and enable a quick swap probe system. System (a) is purchased for $100 or fabricated for <$5, (b) fabricated for $25, and (c) fabricated for $145. Each full turn of a knob moves an axis 0.8 mm for (a) and 0.5 mm for (b, c) providing externally measured positional control of 10 µm for the latter. All three designs can utilize a customizable probe holder and tungsten carbide needle for $56. The designs are validated using microchips with known feature sizes and underwent mechanical stress tests. The maximal deflection of (a) was >200 µm, (b) 40 µm and (c) 10 µm. A tradeoff is observed for 3-D printed percent between cost and accuracy. All systems provided substantial cost savings over proprietary products with similar functionality.","2018-10-01","2019-09-03 15:56:18","2019-09-03 15:56:18","2019-09-03 15:56:18","e00042","","","4","","HardwareX","","","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/F76KGNBU/Hietanen et al. - 2018 - Approaches to open source 3-D printable probe posi.pdf; /home/andre/Zotero/storage/9A7FVXAB/S2468067218300415.html","","","Open hardware; 3-D printing; Open source hardware; Manipulators; Micromanipulator; Open source scientific equipment; Probe; Probe holder; Probe positioner; Probe station","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BVREU53I","journalArticle","2018","Carlson, Daniel F.; Rysgaard, Søren","Adapting open-source drone autopilots for real-time iceberg observations","MethodsX","","2215-0161","10.1016/j.mex.2018.09.003","http://www.sciencedirect.com/science/article/pii/S2215016118301456","Drone autopilots are naturally suited for real-time iceberg tracking as they measure position and orientation (pitch, roll, and heading) and they transmit these data to a ground station. We powered an ArduPilot Mega (APM) 2.6 with a 5V 11 Ah lithium ion battery (a smartphone power bank), placed the APM and battery in a waterproof sportsman’s box, and tossed the box and its contents by hand onto an 80 m-long iceberg from an 8 m boat. The data stream could be viewed on a laptop, which greatly enhanced safety while collecting conductivity/temperature/depth (CTD) profiles from the small boat in the iceberg’s vicinity. The 10 s position data allowed us to compute the distance of each CTD profile to the iceberg, which is necessary to determine if a given CTD profile was collected within the iceberg’s meltwater plume. The APM position data greatly reduced position uncertainty when compared to 5 min position data obtained from a Spot Trace unit. The APM functioned for over 10 h without depleting the battery. We describe the specific hardware used and the software settings necessary to use the APM as a real-time iceberg tracker. Furthermore, the methods described here apply to all Ardupilot-compatible autopilots. Given the low cost ($90) and ease of use, drone autopilots like the APM should be included as another tool for studying iceberg motion and for enhancing safety of marine operations. •Commercial off-the-shelf iceberg trackers are typically configured to record positions over relatively long intervals (months to years) and are not well-suited for short-term (hours to few days), high-frequency monitoring•Drone autopilots are cheap and provide high-frequency (>1 Hz) and real-time information about iceberg drift and orientation•Drone autopilots and ground control software can be easily adapted to studies of iceberg-ocean interactions and operational iceberg management","2018-01-01","2019-09-03 15:56:09","2019-09-03 15:56:09","2019-09-03 15:56:09","1059-1072","","","5","","MethodsX","","","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/A5K3ES7W/Carlson and Rysgaard - 2018 - Adapting open-source drone autopilots for real-tim.pdf; /home/andre/Zotero/storage/D9WR5PUK/S2215016118301456.html","","","Drone autopilot; Iceberg drift and orientation; Iceberg tracking; Iceberg-ocean interaction; Low-cost; Operational iceberg management; Real-time iceberg drift and orientation observations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V2P36RLV","journalArticle","2018","Katz, Suzanna; Backeris, Peter; Merck, Christopher; Suprun, Maria; D’Souza, Sunita; Bishop, David F.; Desnick, Robert J.; Moore, Kateri; Ubarretxena-Belandia, Iban; Lemischka, Ihor R.","Design and validation of an open-source modular Microplate Photoirradiation System for high-throughput photobiology experiments","PLOS ONE","","1932-6203","10.1371/journal.pone.0203597","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0203597","Research in photobiology is currently limited by a lack of devices capable of delivering precise and tunable irradiation to cells in a high-throughput format. This limits researchers to using expensive commercially available or custom-built light sources which make it difficult to replicate, standardize, optimize, and scale experiments. Here we present an open-source Microplate Photoirradiation System (MPS) developed to enable high-throughput light experiments in standard 96 and 24-well microplates for a variety of applications in photobiology research. This open-source system features 96 independently controlled LEDs (4 LEDs per well in 24-well), Wi-Fi connected control and programmable graphical user interface (GUI) for control and programming, automated calibration GUI, and modular control and LED boards for maximum flexibility. A web-based GUI generates light program files containing irradiation parameters for groups of LEDs. These parameters are then uploaded wirelessly, stored and used on the MPS to run photoirradiation experiments inside any incubator. A rapid and semi-quantitative porphyrin metabolism assay was also developed to validate the system in wild-type fibroblasts. Protoporphyrin IX (PpIX) fluorescence accumulation was induced by incubation with 5-aminolevulinic acid (ALA), a photosensitization method leveraged clinically to destroy malignant cell types in a process termed photodynamic therapy (PDT), and cells were irradiated with 405nm light with varying irradiance, duration and pulsation parameters. Immediately after light treatment with the MPS, subsequent photobleaching was measured in live, adherent cells in both 96-well and a 24-well microplates using a microplate reader. Results demonstrate the utility and reliability of the Microplate Photoirradiation System to irradiate cells with precise irradiance and timing parameters in order to measure PpIx photobleaching kinetics in live adherent cells and perform comparable experiments with both 24 and 96 well microplate formats. The high-throughput capability of the MPS enabled measurement of enough irradiance conditions in a single microplate to fit PpIX fluorescence to a bioexponential decay model of photobleaching, as well as reveal a dependency of photobleaching on duty-cycle—but not frequency—in a pulsed irradiance regimen.","2018-10-05","2019-09-03 15:55:57","2019-09-03 15:55:57","2019-09-03 15:55:57","e0203597","","10","13","","PLOS ONE","","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/URNRWKVM/Katz et al. - 2018 - Design and validation of an open-source modular Mi.pdf; /home/andre/Zotero/storage/2G9SH9CH/article.html","","","Light; Fluorescence; Artificial light; Fibroblasts; Graphical user interfaces; Heme; Light pulses; Porphyrins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WIV82WFA","journalArticle","2019","Lawton, Penelope F.; Lee, Matthew D.; Saunter, Christopher D.; Girkin, John M.; McCarron, John G.; Wilson, Calum","VasoTracker, a Low-Cost and Open Source Pressure Myograph System for Vascular Physiology","Frontiers in Physiology","","1664-042X","10.3389/fphys.2019.00099","https://www.frontiersin.org/articles/10.3389/fphys.2019.00099/full","Pressure myography, one of the most commonly used techniques in vascular research, measures the diameter of isolated, pressurized arteries to assess the functional activity of smooth muscle and endothelial cells. Despite the widespread adoption of this technique for assessing vascular function, there are only a small number of commercial systems and these are expensive. Here, we introduce a complete, open source pressure myograph system and analysis software, VasoTracker, that can be set-up for approximately 10% of the cost of commercial alternatives. We report on the development of VasoTracker and demonstrate its ability to assess various components of vascular reactivity. A unique feature of the VasoTracker platform is the publicly accessible website (http://www.vasotracker.com/) that documents how to assemble and use this affordable, adaptable, and expandable pressure myograph.","2019","2019-09-03 15:48:56","2019-09-03 15:48:56","2019-09-03 15:48:56","","","","10","","Front. Physiol.","","","","","","","","English","","","","","Frontiers","","","","/home/andre/Zotero/storage/MYX9CZB5/Lawton et al. - 2019 - VasoTracker, a Low-Cost and Open Source Pressure M.pdf","","","Contraction; diameter; dilation; Endothelium; Myogenic activity; Pressure myograph; Smooth muscle (physiology)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TR6KWEH7","journalArticle","2018","Moreira, José-Maria; Itskov, Pavel M.; Goldschmidt, Dennis; Steck, Kathrin; Walker, Samuel J.; Ribeiro, Carlos","optoPAD: a closed-loop optogenetics system to study the circuit basis of feeding behaviors","bioRxiv","","","10.1101/485110","https://www.biorxiv.org/content/10.1101/485110v1","<p>The regulation of feeding plays a key role in determining the fitness of animals through its impact on nutrition. Elucidating the circuit basis of feeding and related behaviors is an important goal in neuroscience. We recently used a system for closed-loop optogenetic manipulation of neurons contingent on the fly’s feeding behavior to dissect the impact of a specific subset of taste neurons on yeast feeding (Steck et al., 2018). Here we describe the development and validation of this system, which we term the optoPAD. We use the optoPAD to induce appetitive and aversive effects on feeding by activating or inhibiting gustatory neurons in closed loop – effectively creating virtual taste realities. The use of optogenetics allowed us to vary the dynamics and probability of stimulation in single flies and assess the impact on feeding behavior quantitatively and with high throughput. These data demonstrate that the optoPAD is a powerful tool to dissect the circuit basis of feeding behavior, allowing the efficient implementation of sophisticated behavioral paradigms to study the mechanistic basis of animals’ adaptation to dynamic environments.</p>","2018-12-03","2019-09-03 15:48:16","2019-09-03 15:48:16","2019-09-03 15:48:16","485110","","","","","","optoPAD","","","","","","","en","© 2018, Posted by Cold Spring Harbor Laboratory. This pre-print is available under a Creative Commons License (Attribution-NonCommercial-NoDerivs 4.0 International), CC BY-NC-ND 4.0, as described at http://creativecommons.org/licenses/by-nc-nd/4.0/","","","","www.biorxiv.org","","","","/home/andre/Zotero/storage/KU7RNZ7H/Moreira et al. - 2018 - optoPAD a closed-loop optogenetics system to stud.pdf; /home/andre/Zotero/storage/Z9URW5KQ/485110v1.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BDRKFNRF","journalArticle","2019","Akam, Thomas; Walton, Mark E.","pyPhotometry: Open source Python based hardware and software for fiber photometry data acquisition","Scientific Reports","","2045-2322","10.1038/s41598-019-39724-y","https://www.nature.com/articles/s41598-019-39724-y","Fiber photometry is the process of recording bulk neural activity by measuring fluorescence changes in activity sensitive indicators such as GCaMP through an optical fiber. We present a system of open source hardware and software for fiber photometry data acquisition consisting of a compact, low cost, data acquisition board built around the Micropython microcontroller, and a cross platform graphical user interface (GUI) for controlling acquisition and visualising signals. The system can acquire two analog and two digital signals, and control two external LEDs via built in LED drivers. Time-division multiplexed illumination allows independent readout of fluorescence evoked by different excitation wavelengths from a single photoreceiver signal. Validation experiments indicate this approach offers better signal to noise for a given average excitation light intensity than sinusoidally-modulated illumination. pyPhotometry is substantially cheaper than commercial hardware filling the same role, and we anticipate, as an open source and comparatively simple tool, it will be easily adaptable and therefore of broad interest to a wide range of users.","2019-03-05","2019-09-03 15:47:54","2019-09-03 15:47:54","2019-09-03 15:47:54","1-11","","1","9","","Sci Rep","pyPhotometry","","","","","","","en","2019 The Author(s)","","","","www.nature.com","","","","/home/andre/Zotero/storage/SEGCD2HL/Akam and Walton - 2019 - pyPhotometry Open source Python based hardware an.pdf; /home/andre/Zotero/storage/MEPVZH36/s41598-019-39724-y.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RJ9XH3AX","journalArticle","2019","Erskine, Andrew; Bus, Thorsten; Herb, Jan T.; Schaefer, Andreas T.","AutonoMouse: High throughput operant conditioning reveals progressive impairment with graded olfactory bulb lesions","PLOS ONE","","1932-6203","10.1371/journal.pone.0211571","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0211571","Operant conditioning is a crucial tool in neuroscience research for probing brain function. While molecular, anatomical and even physiological techniques have seen radical increases in throughput, efficiency, and reproducibility in recent years, behavioural tools have somewhat lagged behind. Here we present a fully automated, high-throughput system for self-initiated conditioning of up to 25 group-housed, radio-frequency identification (RFID) tagged mice over periods of several months and >106 trials. We validate this “AutonoMouse” system in a series of olfactory behavioural tasks and show that acquired data is comparable to previous semi-manual approaches. Furthermore, we use AutonoMouse to systematically probe the impact of graded olfactory bulb lesions on olfactory behaviour, demonstrating that while odour discrimination in general is robust to even most extensive disruptions, small olfactory bulb lesions already impair odour detection. Discrimination learning of similar mixtures as well as learning speed are in turn reliably impacted by medium lesion sizes. The modular nature and open-source design of AutonoMouse should allow for similar robust and systematic assessments across neuroscience research areas.","2019-03-06","2019-09-03 15:47:46","2019-09-03 15:47:46","2019-09-03 15:47:46","e0211571","","3","14","","PLOS ONE","AutonoMouse","","","","","","","en","","","","","PLoS Journals","","","","/home/andre/Zotero/storage/VEN25N7F/Erskine et al. - 2019 - AutonoMouse High throughput operant conditioning .pdf; /home/andre/Zotero/storage/GEQ2CTG3/article.html","","","Animal behavior; Animal performance; Mice; Skull; Behavioral neuroscience; Learning; Olfactory bulb; Water management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P7RTZIST","journalArticle","2019","Mercer, Conan; Bennett, Richard; Conghaile, Peter Ó.; Rusling, James F.; Leech, Dónal","Glucose biosensor based on open-source wireless microfluidic potentiostat","Sensors and Actuators B: Chemical","","0925-4005","10.1016/j.snb.2019.02.031","http://www.sciencedirect.com/science/article/pii/S0925400519302424","Wireless potentiostats capable of cyclic voltammetry and amperometry that connect to the Internet are emerging as key attributes of future point-of-care devices. This work presents an “integrated microfluidic electrochemical detector” (iMED) three-electrode multi-potentiostat designed around operational amplifiers connected to a powerful WiFi-based microcontroller as a promising alternative to more expensive and complex strategies reported in the literature. The iMED is integrated with a microfluidic system developed to be controlled by the same microcontroller. The iMED is programmed wirelessly over a standard WiFi network and all electrochemical data is uploaded to an open-source cloud-based server. A wired desktop computer is not necessary for operation or program uploading. This method of integrated microfluidic automation is simple, uses common and inexpensive materials, and is compatible with commercial sample injectors. An integrated biosensor platform contains four screen-printed carbon arrays inside 4 separate microfluidic detection chambers with Pt counter and pseudo Ag/AgCl reference electrodes in situ. The iMED is benchmarked with K3[Fe(CN)6] against a commercial potentiostat and then as a glucose biosensor using glucose-oxidising films of [Os(2,2′-bipyridine)2(poly-vinylimidazole)10Cl] prepared on screen-printed electrodes with multi walled carbon nanotubes, poly(ethylene glycol) diglycidyl ether and flavin adenine dinucleotide-dependent glucose dehydrogenase. Potential application of this cost-effective wireless potentiostat approach to modern bioelectronics and point-of-care diagnosis is demonstrated by production of glucose oxidation currents, under pseudo-physiological conditions, using mediating films with lower redox potentials.","2019-07-01","2019-09-03 15:47:27","2019-09-03 15:47:27","2019-09-03 15:47:27","616-624","","","290","","Sensors and Actuators B: Chemical","","","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/F2R45HNW/Mercer et al. - 2019 - Glucose biosensor based on open-source wireless mi.pdf; /home/andre/Zotero/storage/REHFA7PY/S0925400519302424.html","","","IoT; Open-source; Enzyme-based biosensor; Microfluidic biosensor; Smartphone; Wireless","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
